run_id,attempt_number,session_started_at,session_id,competition_id,competition_name,question_id,level,question_text,options_json,chosen_option_id,correct,timed_out,game_over,earned_amount,latency_seconds,strategy,confidence,explanation,raw_llm_output,prompt_version,retrieved_context,error_message
20260506_153411,10,2026-05-06 15:42:54,45657,0,Entertainment,401,0,How did Freddie Mercury's relationship with Mary Austin evolve over time according to the article?,"[[0, ""They remained a romantic couple until his death""], [1, ""They became friends after he came out as gay""], [2, ""They separated and divorced""], [3, ""They got married in a civil ceremony""]]",0,False,False,True,4000,2.1513612270355225,hybrid_rag_rrf_rerank_qwen35_gguf,,,0,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 30692, ""reranker_score"": 2.5764224529266357, ""text"": ""While in school he joined a choir and began to learn to play the piano. He had a four-octave vocal range. He was a follower of Zoroastrianism. In 1964, Mercury moved to London with his family. He studied art at Ealing Art College. While in London, he became fond of Mary Austin, a woman he met through his guitarist, Brian May. They lived together for several years before and after the band became famous. They moved into a house in London nicknamed \""The Court of King Freddie\"". Mary still lived in ""}, {""source"": ""simplewiki"", ""idx"": 30689, ""reranker_score"": -2.545297384262085, ""text"": ""Farrokh Bulsara (5 September 1946 – 24 November 1991), better known as Freddie Mercury, was a British singer, songwriter, record producer, and lead singer of the rock band Queen. Regarded as one of the greatest singers in popular music history, he was known for his flamboyant stage persona and four-octave vocal range. Mercury wrote numerous hits for Queen, including \""Bohemian Rhapsody\"", \""Killer Queen\"", \""Somebody to Love\"", \""Don't Stop Me Now\"", \""Crazy Little Thing Called Love\"", and \""We Are the Cha""}, {""source"": ""kelm"", ""idx"": 139424, ""reranker_score"": -3.878329277038574, ""text"": ""Freddie Mercury's description can be found in the source book Obalky knih.cz.""}, {""source"": ""simplewiki"", ""idx"": 30691, ""reranker_score"": -4.886325359344482, ""text"": ""Zanzibar (now part of Tanzania). His parents were Jer and Bomi Bulsara, who were both Zoroastrians, from India.His father worked as a cashier in the British Colonial Office, a branch of the government. Mercury had a sister named Kashmira. His friends at school gave him the name \""Freddie.\"" His family then began calling him Freddie, too. At age eight, Mercury was sent to a boarding school in India. The school, St. Peters English Boarding school in Panchgani, was about 50 miles outside the city of ""}]",
20260506_153411,10,2026-05-06 15:43:13,45665,1,Ancient History and Politics,1159,0,What is the primary principle of Aristotelian logic?,"[[0, ""Deductive reasoning""], [1, ""Inductive reasoning""], [2, ""Probabilistic reasoning""], [3, ""Syllogistic reasoning""]]",3,True,False,False,100,2.0164432525634766,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 153149, ""reranker_score"": 0.14557841420173645, ""text"": ""A premise is a statement which an argument claims will justify a conclusion. The proof of a conclusion depends on both the truth of the premises and the validity of the argument. Aristotelian logic Aristotle held that any logical argument could be reduced to three premises and a conclusion. Premises are sometimes left unstated in which case they are called missing premises, for example: ::Socrates is mortal, since all men are mortal. It is understood that Socrates is a man. The fully expressed r""}, {""source"": ""simplewiki"", ""idx"": 136992, ""reranker_score"": -0.9668391346931458, ""text"": ""each statement has the same meaning. For example, \""Snow is white\"" (in English) and \""Schnee ist weiß\"" (in German) are different sentences, because they are written in different languages. However, they mean exactly the same thing: snow is white. No matter what language the statement is written in, it will mean the same thing. As a result, these statements are synonymous. In Aristotelian logic, a proposition is a specific kind of sentence that confirms or denies an action or predicate took place t""}, {""source"": ""kelm"", ""idx"": 460594, ""reranker_score"": -2.010831356048584, ""text"": ""Aristotelian may refer to: Aristotelian (disambiguation), various people Aristotelian language, a language Aristotelian language, a language of the Greeks""}, {""source"": ""simplewiki"", ""idx"": 366296, ""reranker_score"": -4.618913650512695, ""text"": ""Philiosophers use arguments to talk about the concepts and ideas they have. In order to connect these arguments and ideas, and to be able to convince people, they need logic. This kind of logic is known as philosophical logic. The logic can be what is called classical logic, but it can also be more complex, such as modal logic. What is commonly used is propositional logic, which extends the classical logic and introduces quantifiiers. There is also a philiosophy of logic, which is slightly diffe""}]",
20260506_153411,10,2026-05-06 15:43:13,45665,1,Ancient History and Politics,1252,0,"In Homer's works, which term is one of the primary names used to refer to the Greeks as a whole, appearing 598 times in the Iliad?","[[0, ""Panhellenes""], [1, ""Argives""], [2, ""Achaeans""], [3, ""Danaans""]]",2,True,False,False,200,2.5839765071868896,hybrid_rag_rrf_rerank_qwen35_gguf,,,2,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 8781, ""reranker_score"": 1.0880696773529053, ""text"": ""Homer is the name of the Greek poet who wrote the epic poems the Iliad and the Odyssey. These are the earliest works of Greek literature which have survived to the present day, and are among the greatest treasures of the ancient world. They are a product of Mycenaean culture. The Iliad tells the story of the Trojan war, which took place around 1190 BC. The manuscripts of Homer were written much later, probably later than 800 BC. The history What makes the history of this period so difficult is t""}, {""source"": ""kelm"", ""idx"": 109501, ""reranker_score"": -1.3833935260772705, ""text"": ""Greeks can also refer to: Greeks, a dish from Greece Greeks, an alternative name for the people of Greece Greeks, a dish from Greece Greeks, a dish from Greece Greeks, a dish from Greece Greeks, a dish from Greece Greeks (disambiguation), a dish from Greece""}, {""source"": ""kelm"", ""idx"": 319315, ""reranker_score"": -1.3909189701080322, ""text"": ""Homer Saint-Gaudens' given name is Homer.""}, {""source"": ""simplewiki"", ""idx"": 28066, ""reranker_score"": -1.3942852020263672, ""text"": ""seems selfish, he does actually care for his family. In one episode he entered Lisa in a beauty contest so she could feel better about herself. He is often heard saying \""D'oh!\"" which has become an often used word when things go wrong. He likes to drink Duff Beer and is often seen hanging out at Moe's Tavern with his best friends Carl Carlson, Lenny Leonard, and Barney Gumble. Creation Homer’s name derives from the Greek Homeros (Ὅμηρος). Homer is the name of the Greek poet who wrote the epic poe""}]",
20260506_153411,10,2026-05-06 15:43:13,45665,1,Ancient History and Politics,1164,0,What term describes the Akkadian representation of the original Sumerian name for Babylon?,"[[0, ""Babilla""], [1, ""Bābilim""], [2, ""Ká.Dig̃ir.Ra""], [3, ""Kan dig̃irak""]]",1,True,False,False,300,2.483290195465088,hybrid_rag_rrf_rerank_qwen35_gguf,,,1,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 245993, ""reranker_score"": 2.979646921157837, ""text"": ""The Amorites were an ancient people from Syria who used to speak Semitic languages. They also occupied large parts of southern Mesopotamia from the 21st century BC to the end of the 17th century BC. They established several famous city states like Babylon. Babylon was raised from a small town to an independent state and a major city. The term Amurru in Akkadian and Sumerian texts refers to both them and to their main god. They are also mentioned in Bible as resident of Canaan. References""}, {""source"": ""simplewiki"", ""idx"": 85368, ""reranker_score"": 2.4848902225494385, ""text"": ""Akkadian ( ) or Assyro-Babylonian was a Semitic language, part of the Afro-Asiatic language family, spoken in ancient Iraq. The first-known Semitic language, it used the cuneiform writing system from ancient Sumer. History The earliest known Akkadian inscription was found on a bowl at Ur. It was addressed to a very early pre-Sargonic king of Ur by his queen Gan-saman, who is thought to have been from Akkad. The Akkadian Empire, established by Sargon of Akkad, introduced the Akkadian language, i.""}, {""source"": ""simplewiki"", ""idx"": 69670, ""reranker_score"": 2.044583797454834, ""text"": "". The Louvre Museum, Paris]] Akkad or the Akkadian Empire (Sumerian: Agade, Bible: Accad) is the oldest empire in history. It was located in Mesopotamia. The Akkadian empire reached its peak during the rule of Sargon of Akkad in the 24th and 22nd centuries BCE, and it eventually collapsed in 2154 BCE. The ruins have not been found, but it is believed to be on the River Euphrates. The empire comes after a long relationship with Sumer, and before the ethnic Akkadian empires of Babylonia and Assyri""}, {""source"": ""simplewiki"", ""idx"": 50047, ""reranker_score"": 1.6957069635391235, ""text"": ""Akkadian kingdom, the Third Dynasty of Ur, and the Assyrian Empire. Some of the important historical Mesopotamian leaders were Ur-Nammu (king of Ur), Sargon of Akkad, the founder of the Akkadian kingdom, Hammurabi, who established the Old Babylonian state, and Tiglath-Pileser I, who started the Assyrian Empire. Many advances in technology were made by the ancient Sumerians, such as irrigation, trade by river, and flood control. Sumerians had agriculture and domesticated animals, or livestock, fr""}]",
20260506_153411,10,2026-05-06 15:43:13,45665,1,Ancient History and Politics,925,0,What is the fundamental principle of the Roman Empire's legitimacy as described in the article?,"[[0, ""Dynastic succession and imperial ideology""], [1, ""Territorial control over Constantinople""], [2, ""Control over Rome and Milan""], [3, ""Acclamation by the army""]]",3,False,False,True,300,2.0357108116149902,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""kelm"", ""idx"": 99430, ""reranker_score"": -1.2551449537277222, ""text"": ""The Constitution of the Roman Empire, which was the constitution of the Roman Empire, was in use in Ancient Rome.""}, {""source"": ""simplewiki"", ""idx"": 2394, ""reranker_score"": -2.52276611328125, ""text"": ""them from raids by barbarians. They gave education and career opportunities for young people in the provinces, such as jobs in the Roman army. In principle, Emperors had absolute control and could do as they pleased. In practice, they faced some difficult problems. They had a staff of what would today be called \""civil servants\"" and the advice of the Roman Senate. The emperor had to decide the most important issues facing the empire, and what should be done about them. Most tried to do two things""}, {""source"": ""simplewiki"", ""idx"": 2393, ""reranker_score"": -2.996290922164917, ""text"": ""Byzantine Empire. Its capital was Constantinople, which is now called Istanbul. Government In order to control their large empire, the Romans developed ideas about law and government. They developed the best army in the world at the time and ruled by force. They had fine engineering and built roads, cities, and outstanding buildings. The Empire was divided into provinces, each with a governor plus civil and military support. Letters, both official and private, went constantly to and from Rome. T""}, {""source"": ""simplewiki"", ""idx"": 75631, ""reranker_score"": -3.5972888469696045, ""text"": ""The word legitimacy means something which is good and right. The thing may be right because it follows the law, a religion calls it right, or it may be naturally right. People may not agree about what is right and so they may not agree what legitimacy is and the things that are legitimate. There are different uses of the word \""legitimacy.\"" Political legitimacy When a government is accepted by most people, it is considered to have \""legitimacy.\"" In the past, different reasons were used to make peo""}]",
20260506_153411,10,2026-05-06 15:43:23,45671,2,Science and Nature,3251,0,When can producers make the most food?,"[[0, ""summer, because there is more heat""], [1, ""summer, because there is more sunlight""], [2, ""spring, because there is more rain""], [3, ""spring, because there are more leaves""]]",1,True,False,False,100,2.0846283435821533,hybrid_rag_rrf_rerank_qwen35_gguf,,,1,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 15043, ""reranker_score"": -1.6565712690353394, ""text"": ""2010, China was the largest vegetable producing nation, with over half the world's production. India, the United States, Turkey, Iran, and Egypt were the next largest producers. Here is a table with the needed information. References""}, {""source"": ""simplewiki"", ""idx"": 269931, ""reranker_score"": -1.6806126832962036, ""text"": ""Unilever is a British-Dutch multinational company. It is one of the biggest producers of consumer goods worldwide. In 2016, around 168,000 people worked for Unilever in 100 countries. Unilever's products can be found in about 190 countries. Unilever is among the top 5 food producers worldwide. Food is about 40% of the revenue of Unilever. Cleaning agents, beauty products personal care products and Telecommunications make up the remaining 70% of the revenue. Notes References Other websites *""}, {""source"": ""simplewiki"", ""idx"": 1133, ""reranker_score"": -4.317748069763184, ""text"": ""by someone else. People buy most of their food in shops or markets. But some people still grow most or all of their own food. People may buy food and take it home to cook it. They may buy food that is ready to eat from a street vendor or a restaurant. Other countries have their own way of eating food. An example of an ethnic food is Mexican food. Production of food Originally, people got food as hunter-gatherers. The agricultural revolution changed that. Farmers grew crops including those invent""}, {""source"": ""simplewiki"", ""idx"": 15042, ""reranker_score"": -4.517881393432617, ""text"": ""there will start to grow. *Traditionally, sun drying has been used for hundreds of years. Some vegetables such as tomatoes, mushrooms, and beans, can be sun dried by spreading the vegetables on racks under the Sun. But modern sun drying uses solar powered driers. *Fermentation is another method of preserving vegetables for later use. Sauerkraut is made from chopped cabbage and depends on lactic acid bacteria which make compounds that stops other micro-organisms from growing. *High levels of both""}]",
20260506_153411,10,2026-05-06 15:43:23,45671,2,Science and Nature,3524,0,Which event becomes more likely during a drought in a prairie ecosystem?,"[[0, ""earthquake""], [1, ""landslide""], [2, ""tornado""], [3, ""fire""]]",3,True,False,False,200,2.4239847660064697,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 243784, ""reranker_score"": -0.5839595794677734, ""text"": ""Droughts in the United States is similar to drought around other parts of the world. Below-normal precipitation leads to drought. That's caused by an above average persistence of high pressure over a dry area. Drought in the United States occurs during climate cycles, such as the North Atlantic oscillation, Atlantic multidecadal oscillation and the El Niño-Southern Oscillation. These determine what areas are more likely to have development of drought and when drought develops. Droughts are perio""}, {""source"": ""simplewiki"", ""idx"": 37423, ""reranker_score"": -2.0319576263427734, ""text"": "", Mexico]] Drought is a continuous period of dry weather, when an area gets less than its normal amount of rain, over months or even years. Crops and other plants need water to grow, and animals need it to live. Droughts can become dangerous to people and other land animals; causing famine and even creating deserts. The word \""drought\"" comes from the Old English drugað, drugoð \""drought, dryness, desert,\"" from Proto-Germanic *drugothaz, from Germanic root *dreug- \""dry\"" (cf high/height) with *-itho""}, {""source"": ""simplewiki"", ""idx"": 243785, ""reranker_score"": -3.9560108184814453, ""text"": ""in the United States in the 1960s, 1980, 1983, 1988-90, 2002 and 2012-14. The costliest drought in United States history was the 1988-90 drought. The drought caused just over $60 billion in damage. During the drought, there were also heat waves that took the lives of 4,800-17,000 people in the U.S. This drought was also the costliest natural disaster in U.S. history before Hurricane Katrina. Droughts can affect anywhere within the United States. But the Midwest, Great Plains and Western United S""}, {""source"": ""simplewiki"", ""idx"": 345640, ""reranker_score"": -4.407956600189209, ""text"": ""Canada as well, particularly Alberta, Manitoba and Saskatchewan. The drought may have been caused under a weak-to-moderate La Niña. That spell may have developed during the mid-spring of 1983. Midwestern States Almost all the counties in the State of Indiana and large sections in Illinois were given a drought disaster declaration because of dangerous heat spells. Very dry conditions were also present alongside the heat. In Kentucky, the Drought of 1983 was second to worst in the 20th century. A ""}]",
20260506_153411,10,2026-05-06 15:43:23,45671,2,Science and Nature,3260,0,A group of students found metamorphic rocks near a campsite. The presence of metamorphic rocks is most likely evidence of,"[[0, ""wind-borne sand""], [1, ""high pressure""], [2, ""dinosaur activity""], [3, ""sediment deposition""]]",1,True,False,False,300,2.1645596027374268,hybrid_rag_rrf_rerank_qwen35_gguf,,,1,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""kelm"", ""idx"": 489149, ""reranker_score"": -1.8454722166061401, ""text"": ""The Chaicayán Group is overlaid by Metamorphic rock.""}, {""source"": ""simplewiki"", ""idx"": 70220, ""reranker_score"": -2.6626434326171875, ""text"": ""and heated it over a fire. Examples of metamorphic rock: * Marble is a metamorphic rock formed from limestone. * Slate is a metamorphic mudstone or shale. * Quartzite is a metamorphic sandstone. The recrystallisation of minerals after heating generally causes the destruction of any fossils the rocks might have contained. These rocks are formed when igneous or sedimentary rocks are subjected to extreme heat and pressure. As a result, they undergo a complete change in their form and characteristic""}, {""source"": ""simplewiki"", ""idx"": 70222, ""reranker_score"": -2.982722282409668, ""text"": ""distance from it. Metamorphic minerals Every mineral is stable only within certain limits. When certain minerals appear in metamorphic rocks this shows the approximate temperatures and pressures the rock experienced. These minerals are known as index minerals. Sillimanite, kyanite, staurolite, andalusite, and some garnet are examples. Other minerals, such as olivines, pyroxenes, amphiboles, micas, feldspars, and quartz may be found in metamorphic rocks. These minerals formed during the crystalli""}, {""source"": ""kelm"", ""idx"": 16709, ""reranker_score"": -3.3179914951324463, ""text"": ""Metamorphic facies is a class of Facies.""}]",
20260506_153411,10,2026-05-06 15:43:23,45671,2,Science and Nature,5589,0,The smallest unit of a plant that can perform all of the processes of life is the,"[[0, ""leaf.""], [1, ""tissue.""], [2, ""root.""], [3, ""cell.""]]",3,True,False,False,500,2.6445229053497314,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 1617, ""reranker_score"": -4.23283576965332, ""text"": ""homeostasis, possess a capacity to grow, respond to stimuli and reproduce. Through natural selection, they adapt to their environment in successive generations. More complex living organisms can communicate by various means. Many life forms can be found on Earth. The properties common to these organisms—plants, animals, fungi, protists, archaea, and bacteria—are a carbon and water-based cellular form with complex organization and heritable genetic information. The systems that make up life have ""}, {""source"": ""simplewiki"", ""idx"": 145442, ""reranker_score"": -4.250781536102295, ""text"": ""between a blue-green alga e and fungi. Organisms that live together may not reproduce together, but their life processes are bound up together. They help each other to live. Examples of biological processes * Physiological process, those processes specifically pertinent to the functioning of integrated living units: cells, tissues, organs, limbs, and organisms. * Reproduction * Digestion * Response to stimulus: (in terms of movement impulses, secretion, enzyme production, gene expression, etc). ""}, {""source"": ""simplewiki"", ""idx"": 1622, ""reranker_score"": -6.2804059982299805, ""text"": ""life, like a language. Each three nucleotides tell the cell to make one amino acid. One part of a nucleic acid is the code for one protein molecule. Almost all living things need the chemical elements carbon, hydrogen, oxygen, nitrogen, sulfur, and phosphorus, to build these macromolecules. Living things also need small amounts of other elements, called trace elements. Water is a very important part of all living things. For example, humans are about two-thirds water. Water is a solvent that let""}, {""source"": ""simplewiki"", ""idx"": 2271, ""reranker_score"": -7.18773078918457, ""text"": ""plant|180px]] Plants are one of six big groups (kingdoms) of living things. They are autotrophic eukaryotes, this means they have complex cells, and make their own food. Usually, they cannot move (not counting growth). Plants need sunlight, soil and water whereas seeds need warmth. Plants include familiar types such as trees, herbs, bushes, grasses, vines, ferns, mosses, and green algae. The scientific study of plants, known as botany, has identified about 391,000 extant (living) species of plan""}]",
20260506_153411,10,2026-05-06 15:43:23,45671,2,Science and Nature,5192,0,Many natural resources are found in Maryland and the surrounding area. Some of these natural resources are renewable and some are nonrenewable. People use both kinds of resources in daily activities. Using natural resources often produces waste products. Which of these natural resources found in Maryland is nonrenewable?,"[[0, ""water""], [1, ""soil""], [2, ""wood""], [3, ""coal""]]",3,True,False,False,1000,2.8569679260253906,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 2050, ""reranker_score"": 1.9788663387298584, ""text"": ""resource is one that can be used again and again. For example, soil, sunlight and water are renewable resources. However, in some circumstances, even water is not renewable easily. Wood is a renewable resource, but it takes time to renew, and in some places, people use the land for something else. Soil, if it blows away, is not easy to renew. *A non-renewable resource is a resource that does not grow and come back, or a resource that would take a very long time to come back. For example, coal is""}, {""source"": ""simplewiki"", ""idx"": 153748, ""reranker_score"": 1.5666007995605469, ""text"": ""in Wyoming. Coal, produced over millions of years, is harvested much more quickly than nature can renew it|243x243px]] A non-renewable resource is a natural resource that is used up faster than it can be made by nature. It cannot be produced, grown or generated on a scale which can sustain how quickly it is being consumed. Once it is used up, there is no more available for the future. Fossil fuels (such as coal, petroleum, and natural gas), types of nuclear power (uranium) and certain examples. ""}, {""source"": ""simplewiki"", ""idx"": 57600, ""reranker_score"": 0.7720760703086853, ""text"": ""A renewable resource is a resource which can be used repeatedly and replaced naturally. Renewable energy almost never runs out, for example: solar energy is powered by heat from the sun and never runs out. Other examples include oxygen, geothermal power, fresh water, solar energy and biomass. Gasoline, coal, natural gas, diesel, plastics and other fossil fuels are not renewable. They take millions of years to be made, and cannot be renewed in a human’s, or even a nation's lifetime. Ways have bee""}, {""source"": ""simplewiki"", ""idx"": 2053, ""reranker_score"": 0.6332956552505493, ""text"": ""So, people protect resources. When they can not get clean water, people may become ill; if there is not enough wood, trees will be cut and the forest will disappear over time (deforestation); if there are not enough fish in a sea, people can die of starvation. Renewable resources include crops, wind, hydroelectric power, fish, and sunlight Many people carefully save their natural resources so that others can use them in the future. References Other websites *Earth's natural wealth""}]",
20260506_153411,10,2026-05-06 15:43:23,45671,2,Science and Nature,5928,0,The evidence gained from a design activity is often used to gather information about a technological problem. A design activity is more valid if it,"[[0, ""includes many steps.""], [1, ""is recorded by a team of scientists.""], [2, ""includes repeated trials.""], [3, ""is performed in a laboratory.""]]",3,False,False,True,1000,2.001622200012207,hybrid_rag_rrf_rerank_qwen35_gguf,,,3,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 367850, ""reranker_score"": -2.846285343170166, ""text"": ""Information design is about presenting information in a way that is easy to understand and efficient. It focuses on effective communication rather than just making things look attractive. It is closely related to graphic design and data visualization and is often taught in design courses. The term \""information design\"" emerged in the 1970s and gained recognition through publications and organizations dedicated to the field. It involves organizing and structuring information for specific audiences""}, {""source"": ""kelm"", ""idx"": 77959, ""reranker_score"": -4.0844550132751465, ""text"": ""Fact-checking is an activity that involves checking facts.""}, {""source"": ""simplewiki"", ""idx"": 288288, ""reranker_score"": -4.1286301612854, ""text"": ""User experience design (UXD, UED, or XD) is the activity to support user behavior through usability, usefulness, and desirability by the interaction with a product. Experience design (XD) is the practice of designing products, processes, services, events, etc. with a focus on the quality of the user experience and relevant solutions. Its main purpose is to develop the experience of a product, service, or event by several dimensions: * Duration * Intensity * Breadth * Interaction (passive ↔ activ""}, {""source"": ""simplewiki"", ""idx"": 367851, ""reranker_score"": -4.817096710205078, ""text"": ""examples effectively conveyed information visually and are considered important milestones in the field. In simple terms, information design helps us present information in a clear and organized way so that it is easy to understand. It involves organizing content, choosing the right visuals, and creating a structure that makes sense to the intended audience. Information design has a long history and has played a significant role in visualizing data and telling stories effectively. References""}]",
20260506_153411,10,2026-05-06 15:43:38,45678,3,Maths,6783,0,What is the product of the greatest even prime number and the least odd prime number?,"[[0, ""14""], [1, ""6""], [2, ""9""], [3, ""12""]]",1,True,False,False,100,1.1649878025054932,hybrid_rag_rrf_rerank_qwen35_gguf,,,1,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""kelm"", ""idx"": 440786, ""reranker_score"": -1.4779943227767944, ""text"": ""213 is a natural number, a composite number, the prime factor is 3, and is an odd number. The number is also a prime factor of 71.""}, {""source"": ""kelm"", ""idx"": 150308, ""reranker_score"": -2.4810898303985596, ""text"": ""Almost prime is a natural number.""}, {""source"": ""kelm"", ""idx"": 57601, ""reranker_score"": -3.5228209495544434, ""text"": ""A Palindromic prime is a prime number.""}, {""source"": ""kelm"", ""idx"": 324736, ""reranker_score"": -3.7081096172332764, ""text"": ""The Carathéodory conjecture, named after Constantin Carathéodory, is about the number of prime numbers.""}]",
20260506_153411,10,2026-05-06 15:43:38,45678,3,Maths,6925,0,Define a new measurement as the difference between the 60th and 40th percentile scores in a population. This measurement will give information concerning,"[[0, ""symmetry.""], [1, ""skewness.""], [2, ""variability.""], [3, ""central tendency.""]]",1,False,False,True,100,1.9707143306732178,hybrid_rag_rrf_rerank_qwen35_gguf,,,1,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 112002, ""reranker_score"": -5.735548973083496, ""text"": ""Statistical errors and residuals occur because measurement is never exact. It is not possible to do an exact measurement, but it is possible to say how accurate a measurement is. One can measure the same thing again and again, and collect all the data together. This allows us to do statistics on the data. What is meant by errors and residuals is the difference between the observed or measured value and the real value, which is unknown. If there is only one random variable, the difference between""}, {""source"": ""kelm"", ""idx"": 204946, ""reranker_score"": -6.3342766761779785, ""text"": ""A measurement is a physical quantity.""}, {""source"": ""kelm"", ""idx"": 260776, ""reranker_score"": -7.5686354637146, ""text"": ""Builder's Old Measurement is a Unit of volume.""}, {""source"": ""kelm"", ""idx"": 451013, ""reranker_score"": -7.770754337310791, ""text"": ""The Banach measure is a measurement in Mathematics named after Stefan Banach.""}]",
20260506_153411,11,2026-05-06 15:43:42,45681,0,Entertainment,203,0,Which of the following best describes the band's first live performance?,"[[0, ""It was a large concert in a stadium.""], [1, ""It was held at the Laurel Tree in Camden, London.""], [2, ""It was a small club performance in London.""], [3, ""It was a private show for their friends.""]]",1,True,False,False,100,1.626481533050537,hybrid_rag_rrf_rerank_qwen35_gguf,,,1,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""kelm"", ""idx"": 347974, ""reranker_score"": -0.05252611264586449, ""text"": ""The Fountainhead ( play )'s first performance was in Stadsschouwburg.""}, {""source"": ""kelm"", ""idx"": 377424, ""reranker_score"": -0.339587539434433, ""text"": ""The band Front Line Assembly recorded Live which was followed by Caustic Grip.""}, {""source"": ""kelm"", ""idx"": 65400, ""reranker_score"": -1.1256309747695923, ""text"": ""The MTV Europe Music Award for Best Live Act was won by the band U2 in 1997 and 2009.""}, {""source"": ""kelm"", ""idx"": 65401, ""reranker_score"": -1.1256309747695923, ""text"": ""The MTV Europe Music Award for Best Live Act was won by the band U2 in 1997 and 2009.""}]",
20260506_153411,11,2026-05-06 15:43:42,45681,0,Entertainment,300,0,Which of the following best describes the relationship between Chaplin's silent films and his use of pathos?,"[[0, ""Chaplin avoided pathos to maintain a purely comedic tone in his films.""], [1, ""Pathos was a key element that often created emotional depth in his silent films.""], [2, ""Pathos was rarely used and did not significantly impact his silent films.""], [3, ""Pathos was only used in the dialogue of his silent films, not in the visual elements.""]]",1,True,False,False,200,2.4596168994903564,hybrid_rag_rrf_rerank_qwen35_gguf,,,1,qwen35_9b_q6kl_gguf_v1,"[{""source"": ""simplewiki"", ""idx"": 159566, ""reranker_score"": -1.1785656213760376, ""text"": ""The Gold Rush is a 1925 silent movie. It was written, directed, and produced by Charlie Chaplin. He stars in the movie, too. The movie is set in the Yukon during the Klondike Gold Rush. Chaplin plays the Little Tramp. It was a character he created. The Little Tramp appeared in many Chaplin movies. In this movie, the Little Tramp has many adventures with other prospectors. He falls in love with a saloon girl. Critics liked the movie. One critic wrote, \""Here is a comedy with streaks of poetry, pat""}, {""source"": ""simplewiki"", ""idx"": 146464, ""reranker_score"": -1.4046744108200073, ""text"": ""A silent movie is a movie made without sound. Silent movies were made from the late 1880s to the early 1930s. They used early cameras that could not record sound. Either the movie was being made before sound cameras were invented, or the movie makers could not afford the expensive new equipment. Although the movies themselves did not have any sound, sound was often played alongside them, such as music performed while the film was playing, or narration of title cards. Charlie Chaplin was known as""}, {""source"": ""simplewiki"", ""idx"": 46697, ""reranker_score"": -3.0845017433166504, ""text"": ""Sir Charles Spencer \""Charlie\"" Chaplin (16 April 1889 – 25 December 1977) was an English comic actor, filmmaker, and composer. He was famous in silent movies (where there was no talking or sound). He acted, directed, scripted, and produced many of them. Charlie Chaplin was a performer for almost 70 years. He started working when he was 5, and worked until he was 80. The character that Charlie Chaplin played most was called \""the Little Tramp\"". Biography Charles Spencer Chaplin was born on 16 April""}, {""source"": ""simplewiki"", ""idx"": 280602, ""reranker_score"": -3.59035587310791, ""text"": ""Modern Times is a 1936 American silent comedy movie written and directed by Charlie Chaplin. It is known for being the last time that Chaplin played the Tramp character and for being the first time Chaplin's voice is heard on movie. In 1989, Modern Times was one of the first 25 movies selected by the Library of Congress for preservation in the United States National Film Registry for being \""culturally, historically, or aesthetically significant\"". References""}]",
